Energy (eV),Intensity
2308.372881,0.0
2308.658499,0.0
2308.944117,0.0
2309.229734,0.0
2309.515352,0.0
2309.800969,0.0
2310.086587,0.0
2310.372205,0.0
2310.657822,0.0
2310.94344,0.0
2311.229057,0.0
2311.514675,0.0
2311.800292,0.0
2312.08591,0.0
2312.371528,0.0
2312.657145,0.0
2312.942763,0.0
2313.22838,0.0
2313.513998,0.0
2313.799615,0.0
2314.085233,0.0
2314.370851,0.0
2314.656468,0.0
2314.942086,0.0
2315.227703,0.0
2315.513321,0.0
2315.798938,0.0
2316.084556,0.0
2316.370174,0.0
2316.655791,0.0
2316.941409,0.0
2317.227026,0.0
2317.512644,0.0
2317.798261,0.0
2318.083879,0.0
2318.369497,0.0
2318.655114,0.0
2318.940732,0.0
2319.226349,0.0
2319.511967,0.0
2319.797584,0.0
2320.083202,0.0
2320.36882,0.0
2320.654437,0.0
2320.940055,0.0
2321.225672,0.0
2321.51129,0.0
2321.796907,0.0
2322.082525,0.0
2322.368143,0.0
2322.65376,0.0
2322.939378,0.0
2323.224995,0.0
2323.510613,0.0
2323.796231,0.0
2324.081848,0.0
2324.367466,0.0
2324.653083,0.0
2324.938701,0.0
2325.224318,0.0
2325.509936,0.0
2325.795554,0.0
2326.081171,0.0
2326.366789,0.0
2326.652406,0.0
2326.938024,0.0
2327.223641,0.0
2327.509259,0.0
2327.794877,0.0
2328.080494,0.0
2328.366112,0.0
2328.651729,0.0
2328.937347,0.0
2329.222964,0.0
2329.508582,0.0
2329.7942,0.0
2330.079817,0.0
2330.365435,0.0
2330.651052,0.0
2330.93667,0.0
2331.222287,0.0
2331.507905,0.0
2331.793523,0.0
2332.07914,0.0
2332.364758,0.0
2332.650375,0.0
2332.935993,0.0
2333.22161,0.0
2333.507228,0.0
2333.792846,0.0
2334.078463,0.0
2334.364081,0.0
2334.649698,0.0
2334.935316,0.0
2335.220933,0.0
2335.506551,0.0
2335.792169,0.0
2336.077786,0.0
2336.363404,0.0
2336.649021,0.0
2336.934639,0.0
2337.220257,0.0
2337.505874,0.0
2337.791492,0.0
2338.077109,0.0
2338.362727,0.0
2338.648344,0.0
2338.933962,0.0
2339.21958,0.0
2339.505197,0.0
2339.790815,0.0
2340.076432,0.0
2340.36205,0.0
2340.647667,0.0
2340.933285,0.0
2341.218903,0.0
2341.50452,0.0
2341.790138,0.0
2342.075755,0.0
2342.361373,0.0
2342.64699,0.0
2342.932608,0.0
2343.218226,0.0
2343.503843,0.0
2343.789461,0.0
2344.075078,0.0
2344.360696,0.0
2344.646313,0.0
2344.931931,0.0
2345.217549,0.0
2345.503166,0.0
2345.788784,0.0
2346.074401,0.0
2346.360019,0.0
2346.645636,0.0
2346.931254,0.0
2347.216872,0.0
2347.502489,0.0
2347.788107,0.0
2348.073724,0.0
2348.359342,0.0
2348.644959,0.0
2348.930577,0.0
2349.216195,0.0
2349.501812,0.0
2349.78743,0.0
2350.073047,0.0
2350.358665,0.0
2350.644282,0.0
2350.9299,0.0
2351.215518,0.0
2351.501135,0.0
2351.786753,0.0
2352.07237,0.0
2352.357988,0.0
2352.643606,0.0
2352.929223,0.0
2353.214841,0.0
2353.500458,0.0
2353.786076,0.0
2354.071693,0.0
2354.357311,0.0
2354.642929,0.0
2354.928546,0.0
2355.214164,0.0
2355.499781,0.0
2355.785399,0.0
2356.071016,0.0
2356.356634,0.0
2356.642252,0.0
2356.927869,0.0
2357.213487,0.0
2357.499104,0.0
2357.784722,0.0
2358.070339,0.0
2358.355957,0.0
2358.641575,0.0
2358.927192,0.0
2359.21281,0.0
2359.498427,0.0
2359.784045,0.0
2360.069662,0.0
2360.35528,0.0
2360.640898,0.0
2360.926515,0.0
2361.212133,0.0
2361.49775,0.0
2361.783368,0.0
2362.068985,0.0
2362.354603,0.0
2362.640221,0.0
2362.925838,0.0
2363.211456,0.0
2363.497073,0.0
2363.782691,0.0
2364.068308,0.0
2364.353926,0.0
2364.639544,0.0
2364.925161,0.0
2365.210779,0.0
2365.496396,0.0
2365.782014,0.0
2366.067632,0.0
2366.353249,0.0
2366.638867,0.0
2366.924484,0.0
2367.210102,0.0
2367.495719,0.0
2367.781337,0.0
2368.066955,0.0
2368.352572,0.0
2368.63819,0.0
2368.923807,0.0
2369.209425,0.0
2369.495042,0.0
2369.78066,0.0
2370.066278,0.0
2370.351895,0.0
2370.637513,0.0
2370.92313,0.0
2371.208748,0.0
2371.494365,0.0
2371.779983,0.0
2372.065601,0.0
2372.351218,0.0
2372.636836,0.0
2372.922453,0.0
2373.208071,0.0
2373.493688,0.0
2373.779306,0.0
2374.064924,0.0
2374.350541,0.0
2374.636159,0.0
2374.921776,0.0
2375.207394,0.0
2375.493011,0.0
2375.778629,0.0
2376.064247,0.0
2376.349864,0.0
2376.635482,0.0
2376.921099,0.0
2377.206717,0.0
2377.492334,0.0
2377.777952,0.0
2378.06357,0.0
2378.349187,0.0
2378.634805,0.0
2378.920422,0.0
2379.20604,0.0
2379.491658,0.0
2379.777275,0.0
2380.062893,0.0
2380.34851,0.0
2380.634128,0.0
2380.919745,0.0
2381.205363,0.0
2381.490981,0.0
2381.776598,0.0
2382.062216,0.0
2382.347833,0.0
2382.633451,0.0
2382.919068,0.0
2383.204686,0.0
2383.490304,0.0
2383.775921,0.0
2384.061539,0.0
2384.347156,0.0
2384.632774,0.0
2384.918391,0.0
2385.204009,0.0
2385.489627,0.0
2385.775244,0.0
2386.060862,0.0
2386.346479,0.0
2386.632097,0.0
2386.917714,0.0
2387.203332,0.0
2387.48895,0.0
2387.774567,0.0
2388.060185,0.0
2388.345802,0.0
2388.63142,0.0
2388.917037,0.0
2389.202655,0.0
2389.488273,0.0
2389.77389,0.0
2390.059508,0.0
2390.345125,0.0
2390.630743,0.0
2390.91636,0.0
2391.201978,0.0
2391.487596,0.0
2391.773213,0.0
2392.058831,0.0
2392.344448,0.0
2392.630066,0.0
2392.915684,0.0
2393.201301,0.0
2393.486919,0.0
2393.772536,0.0
2394.058154,0.0
2394.343771,0.0
2394.629389,0.0
2394.915007,0.0
2395.200624,0.0
2395.486242,0.0
2395.771859,0.0
2396.057477,0.0
2396.343094,0.0
2396.628712,8.000000000000001e-06
2396.91433,0.000819
2397.199947,0.000248
2397.485565,7.4e-05
2397.771182,0.000339
2398.0568,0.000339
2398.342417,0.000214
2398.628035,0.000259
2398.913653,0.000117
2399.19927,0.000158
2399.484888,0.000163
2399.770505,0.000174
2400.056123,0.00026500000000000004
2400.34174,0.000278
2400.627358,0.000224
2400.912976,0.000279
2401.198593,0.000252
2401.484211,0.000234
2401.769828,0.000249
2402.055446,0.00025299999999999997
2402.341063,0.00025699999999999996
2402.626681,0.00025699999999999996
2402.912299,0.000252
2403.197916,0.00023999999999999998
2403.483534,0.000227
2403.769151,0.00021299999999999997
2404.054769,0.000143
2404.340386,0.00020199999999999998
2404.626004,0.000187
2404.911622,0.00017
2405.197239,0.000159
2405.482857,0.000192
2405.768474,0.000135
2406.054092,0.000154
2406.339709,0.000173
2406.625327,0.000234
2406.910945,0.00020800000000000001
2407.196562,0.000165
2407.48218,0.000172
2407.767797,0.00017
2408.053415,0.000173
2408.339033,0.00013099999999999999
2408.62465,0.000165
2408.910268,0.00016999999999999999
2409.195885,0.00015999999999999999
2409.481503,0.000196
2409.76712,0.00016
2410.052738,0.000177
2410.338356,0.000172
2410.623973,0.00015900000000000002
2410.909591,0.00018800000000000002
2411.195208,0.00016999999999999999
2411.480826,0.000194
2411.766443,0.000188
2412.052061,0.00017900000000000001
2412.337679,0.000168
2412.623296,0.000192
2412.908914,0.000143
2413.194531,0.000164
2413.480149,0.000162
2413.765766,0.000161
2414.051384,0.000123
2414.337002,0.00015
2414.622619,0.000128
2414.908237,0.000136
2415.193854,0.00017999999999999998
2415.479472,0.00015900000000000002
2415.765089,0.000125
2416.050707,0.00010899999999999999
2416.336325,6.8e-05
2416.621942,0.0
2416.90756,0.0
2417.193177,0.0
2417.478795,0.0
2417.764412,0.0
2418.05003,0.0
2418.335648,0.0
2418.621265,0.0
2418.906883,0.0
2419.1925,0.0
2419.478118,0.0
2419.763735,0.0
2420.049353,0.0
2420.334971,0.0
2420.620588,0.0
2420.906206,0.0
2421.191823,0.0
2421.477441,0.0
2421.763059,0.0
2422.048676,0.0
2422.334294,0.0
2422.619911,0.0
2422.905529,0.0
2423.191146,0.0
2423.476764,0.0
2423.762382,0.0
2424.047999,0.0
2424.333617,0.0
2424.619234,0.0
2424.904852,0.0
2425.190469,0.0
2425.476087,0.0
2425.761705,0.0
2426.047322,0.0
2426.33294,0.0
2426.618557,0.0
2426.904175,0.0
2427.189792,0.0
2427.47541,0.0
2427.761028,0.0
2428.046645,0.0
2428.332263,0.0
2428.61788,0.0
2428.903498,0.0
2429.189115,0.0
2429.474733,0.0
2429.760351,0.0
2430.045968,0.0
2430.331586,0.0
2430.617203,0.0
2430.902821,0.0
2431.188438,0.0
2431.474056,0.0
2431.759674,0.0
2432.045291,0.0
2432.330909,0.0
2432.616526,0.0
2432.902144,0.0
2433.187761,0.0
2433.473379,0.0
2433.758997,0.0
2434.044614,0.0
2434.330232,0.0
2434.615849,0.0
2434.901467,0.0
2435.187085,0.0
2435.472702,0.0
2435.75832,0.0
2436.043937,0.0
2436.329555,0.0
2436.615172,0.0
2436.90079,0.0
2437.186408,0.0
2437.472025,0.0
2437.757643,0.0
2438.04326,0.0
2438.328878,0.0
2438.614495,0.0
2438.900113,0.0
2439.185731,0.0
